TRANSACTION_ID,CUSTOMER_ID,ACCOUNT_ID,AMOUNT,DATE_TIME
662454906,45022,6851938,100069.22,2023-03-22T20:07:42
739347228,30281,3387708,952341.57,2024-05-09T23:40:08
830739090,15884,5610728,619572.83,2024-07-07T19:43:44
130927914,51847,4557994,261671.64,2020-01-26T08:12:40
883345114,98680,3791085,976879.37,2023-03-02T03:05:54
847538791,21382,3769042,730094.25,2022-02-21T14:24:54
759582368,32273,4778047,86327.09,2021-05-18T01:19:07
666912993,74841,5953928,353912.35,2022-07-04T11:41:55
272698272,71300,9394651,610652.24,2020-04-16T22:57:00
295174398,96327,1941851,227812.77,2024-11-27T07:35:57
914889595,14895,7910843,264533.16,2021-03-09T09:33:12
607658293,25303,3531676,697372.54,2024-12-24T19:44:22
726259820,91982,9509682,429661.97,2024-03-07T23:35:55
355364764,14895,7910843,406972.34,2021-11-11T05:22:24
729022663,72080,7395391,352108.95,2022-12-12T20:29:00
160035099,91581,3942483,56030.24,2021-12-17T09:25:13
344883674,78581,7487604,320891.72,2020-02-25T16:30:32
679784976,45022,9895153,782033.21,2024-01-22T15:22:41
638096482,90657,5189812,125122.35,2022-02-03T14:28:57
503117256,91982,5490355,284020.57,2022-02-17T12:49:02
263415726,91581,1750996,941402.46,2023-02-04T09:55:57
903561335,56164,4388398,432178.3,2022-10-22T05:06:41
566514079,90657,2216528,876323.68,2020-11-11T08:00:55
438853786,78581,6822420,572409.5,2021-08-26T08:03:36
201884994,74841,5953928,143835.63,2023-06-12T18:41:47
924144338,71300,4420898,288127.13,2021-08-07T16:40:10
112163256,42507,8815146,179885.33,2022-09-21T08:54:35
435408710,92850,7430615,408170.17,2020-03-13T16:27:49
115126737,72080,9509631,734559.51,2023-11-19T08:09:06
730271928,18356,2369672,803223.87,2020-05-26T02:39:39
680873663,98680,8664921,693851.59,2020-11-23T03:13:03
458825062,32273,4737308,709660.82,2021-06-28T03:20:28
124047267,96549,1135498,39399.23,2020-06-21T15:12:39
155594809,71300,7287041,661446.62,2024-09-06T05:37:37
334331447,92850,4808841,760052.62,2023-01-06T09:41:23
606040881,96549,6145637,834871.63,2020-11-03T20:46:04
297409092,74841,3043685,698725.03,2024-01-07T15:42:18
376054469,19073,2495587,559428.35,2022-10-12T07:25:23
874823875,92850,1095763,785729.86,2020-02-15T02:56:18
982631853,98680,3297416,241994.22,2020-11-04T06:07:15
875793829,70147,3703282,847388.02,2022-05-15T04:23:49
423068469,19073,4695994,32812.45,2022-03-14T16:27:34
471654326,96327,1516219,853605.79,2022-10-27T00:20:28
269992873,32997,6520353,122939.48,2022-08-05T13:35:33
363033083,91581,3942483,407327.35,2024-10-14T16:16:18
950670170,80976,6806002,718420.12,2024-10-27T12:10:03
645271783,96549,9639332,986733.25,2023-12-15T10:51:55
356252402,98680,8197953,199585.99,2022-11-23T21:30:29
636515536,46644,5267580,143278.37,2021-08-08T17:08:33
882705273,71300,4420898,738486.61,2022-01-08T18:46:11
276125666,14895,7910843,278828.43,2020-05-14T06:45:49
352423847,45022,2148574,562278.59,2022-07-25T21:54:45
507182950,71300,3674890,954896.06,2021-05-23T20:27:48
756369568,74841,4657628,33913.68,2020-05-15T13:30:43
444600879,91581,6369356,861238.31,2020-11-08T09:13:09
730435371,92850,8790591,279556.11,2022-02-11T04:30:14
757881588,78581,2541868,407940.58,2022-07-22T08:13:26
577122509,21382,6289090,974026.64,2020-07-08T08:43:15
523693465,21382,3769042,809296.61,2020-12-24T01:14:22
435283965,30281,5996576,647348.09,2020-05-23T22:35:07
789029282,91982,9243606,337355.66,2020-03-11T10:05:24
468485027,13720,3440701,100533.45,2022-02-03T14:23:54
735062028,32273,6379244,361709.08,2023-12-06T08:15:55
778077504,15884,4914936,931564.32,2024-06-28T13:42:22
166716865,45475,1553211,765250.44,2024-11-23T04:07:55
388986112,73357,2798441,882931.72,2020-11-10T12:33:19
816158103,96549,4565444,655142.98,2020-03-18T14:33:14
499656209,92850,8790591,752884.35,2024-07-13T11:32:41
416484535,14895,7910843,120417.5,2021-08-11T16:59:40
356495687,21382,6036305,588598.85,2024-08-17T11:11:18
737083075,51847,4557994,498754.91,2020-11-02T13:00:38
504319702,13720,6352513,392396.39,2023-05-16T13:09:58
688355630,51847,4557994,14201.27,2021-05-12T04:47:48
353071466,96549,1135498,439439.79,2023-01-11T16:02:34
886809258,14895,7910843,994566.29,2024-09-17T12:44:12
563272979,19073,2368740,751515.27,2024-11-18T04:27:15
315265409,25303,4669996,765194.23,2024-03-02T22:25:41
653015513,92410,8222551,839642.93,2020-07-26T01:08:03
509045834,80976,6806002,694896.23,2024-12-10T13:28:48
755288993,32273,5710203,152788.33,2020-07-16T08:16:30
214593838,96327,1516219,675802.39,2023-03-06T12:21:21
863472717,56164,8092885,860862.25,2020-04-22T16:44:52
278158020,91581,6369356,454225.62,2021-04-09T00:16:21
988067696,13720,6352513,741451.34,2022-04-03T13:03:37
195484785,21382,8496645,760813.62,2023-06-23T09:55:42
442659009,21086,1674668,909563.51,2021-08-10T10:05:16
955552789,51847,4557994,41555.42,2020-03-12T23:27:20
716295560,15884,4914936,711165.07,2021-04-09T10:12:01
587248464,15884,1856960,936609.09,2021-10-02T23:22:49
368128600,67261,6232112,435774.7,2022-02-21T15:46:50
891555697,74841,7576183,512107.09,2023-08-08T20:46:55
158710455,13720,6352513,899571.69,2023-05-01T15:17:05
762757750,56164,3584349,352400.05,2024-09-18T01:31:30
994738031,13720,6352513,913134.0,2023-02-24T00:10:09
583062700,73357,9538519,992857.69,2023-06-17T04:47:33
283652293,46644,5267580,355371.37,2022-09-24T08:51:36
175730849,42507,2227385,139898.21,2022-11-03T16:00:58
461714853,56164,9371193,688747.97,2023-07-02T15:00:25
149119759,13720,6352513,322159.65,2021-06-09T06:20:14
937440805,13720,3440701,818588.44,2022-10-11T16:46:55
522665901,96327,1429698,972271.26,2020-02-21T22:52:17
169573200,98680,8664921,488940.78,2023-04-01T00:45:23
146246762,74841,3642663,542545.58,2024-03-28T16:27:57
852782622,56164,3584349,412201.95,2021-09-03T12:39:13
266736153,15884,5610728,411352.89,2024-01-03T07:22:28
733033139,19073,9795380,851317.72,2024-07-08T22:30:55
866935372,51847,4557994,372890.91,2024-12-16T22:29:44
812735040,90657,5189812,885653.72,2024-11-27T00:47:57
941755518,72080,1302085,383715.41,2022-09-08T08:03:24
594254642,90657,8734521,966781.48,2021-04-27T09:17:15
891569770,80976,6806002,253871.5,2023-02-18T05:56:18
426800322,21086,3564413,369106.37,2021-08-13T16:55:02
407307405,32997,6520353,870512.31,2022-01-27T07:32:10
270760172,91982,9679996,683067.61,2023-10-01T12:59:03
606638479,92410,1226341,748616.52,2023-08-03T06:15:10
839634478,19073,2495587,759538.93,2020-04-10T02:13:52
702687274,18356,2369672,928149.29,2020-05-20T20:13:23
145553436,42507,2643499,300414.07,2024-08-06T02:23:54
365318095,91982,9679996,179132.28,2021-06-25T01:51:07
670455544,67261,7091618,718324.47,2021-06-28T00:41:55
705338936,30281,2616652,68758.4,2024-08-08T11:25:42
767185446,45022,2148574,354839.39,2024-01-15T03:19:17
276526834,32273,6646105,129323.7,2022-08-17T14:53:34
918488002,79457,1009098,712668.3,2023-01-17T22:28:01
503058575,92599,8423945,513211.43,2024-03-22T03:01:27
137027875,70147,3703282,318510.71,2023-07-01T17:35:59
433157220,14895,7910843,970520.51,2021-08-10T18:52:10
383382151,98680,1969839,596309.88,2020-09-22T13:56:14
915388746,92599,1529584,107733.33,2021-09-12T19:03:40
735290797,96327,1941851,354980.45,2024-08-07T10:51:36
751923922,32997,6077338,888905.97,2021-06-05T08:53:15
377281181,70147,3703282,63751.72,2020-06-10T11:06:47
751782193,74841,8266934,669735.72,2023-06-05T09:18:34
897025204,73357,5038904,83751.21,2022-07-08T23:53:52
441959941,45475,7100085,111284.66,2024-01-16T02:26:09
979681896,90657,1432575,374509.41,2021-07-20T06:29:18
200850541,42507,2643499,764939.66,2022-09-02T03:25:43
234640929,15884,3447478,169053.78,2023-12-28T22:59:58
955878214,91982,5080181,39716.7,2023-10-21T06:40:49
796772302,13720,3440701,129484.96,2021-03-02T19:14:22
621395499,42507,3806278,400300.6,2023-02-07T22:16:23
733383643,45475,1553211,745051.4,2020-10-05T18:35:57
231476349,45022,6851938,143776.4,2021-04-02T20:15:04
683552845,96327,1429698,405117.44,2020-02-12T05:07:32
299697665,73357,2798441,736328.78,2020-12-23T02:07:41
625110371,80976,6806002,917856.92,2023-04-23T22:17:53
214792680,79457,7724201,508639.85,2024-07-25T22:42:35
836771199,46644,4149122,695716.88,2020-06-17T02:37:26
492391123,91982,3644000,89088.69,2024-07-13T06:11:29
666810873,56164,9371193,413409.92,2022-07-14T04:45:50
407024142,96327,1516219,580203.01,2021-03-24T08:56:00
361046237,19073,2368740,628034.79,2021-11-18T19:11:06
285005959,92410,1473420,436166.05,2023-03-01T23:24:48
810579964,14895,7910843,780873.2,2020-07-20T10:55:46
159042678,90657,8279992,379544.8,2023-03-16T15:54:39
706654491,73357,5038904,928774.14,2020-05-01T03:20:57
557668229,90657,7282993,366062.23,2022-07-15T04:38:22
753566198,72080,4222803,256348.14,2021-04-22T06:53:44
878298147,72080,8568941,944408.84,2021-04-16T10:46:23
672121829,70147,1605880,201150.08,2021-12-05T11:38:31
807199476,90657,8734521,376387.57,2024-12-18T05:35:19
371586975,90657,5189812,713751.71,2020-08-06T04:19:05
805347637,98680,1969839,222644.54,2021-08-10T19:10:26
964948460,45475,1553211,796533.78,2022-04-03T15:49:07
868002563,32273,5710203,889833.49,2023-08-03T19:40:27
642663201,79457,8950520,150375.53,2023-04-23T18:48:14
423641333,71300,2438122,796573.78,2023-09-15T00:30:29
935047447,73357,5038904,908996.97,2021-01-18T02:06:52
926973573,45475,5659646,432521.66,2023-10-14T12:51:02
338054781,42507,6277234,880059.38,2021-01-20T21:52:20
574091663,42507,9066499,417226.34,2021-05-19T15:34:20
484752752,30281,5476204,693082.68,2020-03-24T04:23:04
620139625,13720,6352513,548357.91,2023-02-27T03:08:10
158884938,32273,2699830,826168.22,2024-11-27T19:43:50
346772178,79457,4795939,496529.95,2020-11-12T06:43:47
919798610,21086,2496226,239883.9,2024-08-08T12:41:00
242324334,45022,9895153,69252.26,2023-07-08T05:53:21
132126341,92850,1095763,551149.58,2020-05-28T10:10:04
867798617,42507,6277234,615964.49,2020-12-24T09:57:29
518613830,46644,4429334,648690.95,2024-06-02T01:05:51
827840720,98680,8197953,896759.71,2020-01-18T08:22:00
448359629,45475,1882412,815625.81,2021-02-25T21:45:30
706363030,25303,9820584,424056.05,2023-06-04T02:38:07
816603727,92850,2292388,572545.19,2022-04-27T19:34:56
300501601,92599,8423945,208128.01,2020-11-18T13:43:07
502946357,32273,4778047,174735.55,2022-05-01T20:55:11
145478245,91982,5080181,77523.1,2020-10-27T12:02:43
465985962,78581,7487604,534614.91,2023-04-04T05:00:36
134059000,91581,8226268,814348.26,2020-02-04T10:36:43
943203074,70147,1055487,763603.16,2024-02-27T18:55:23
786216107,19073,9795380,322068.07,2021-08-02T00:56:06
405738188,25303,9820584,315209.16,2024-11-17T02:31:13
893342782,92850,7430615,462190.02,2024-06-23T17:29:58
992723652,21382,7868852,700698.55,2021-06-28T10:05:11
166836317,91982,8266713,50079.35,2024-11-04T19:02:41
430080741,51847,4557994,864907.74,2021-02-05T11:04:35
643799099,51847,4557994,463418.35,2023-09-21T11:10:55
945145737,92850,4808841,828963.28,2024-01-23T23:41:00
157736061,15884,1856960,772796.59,2020-04-16T02:21:37
146521142,46644,4309048,166149.23,2022-07-14T09:38:37
236044861,79457,6793166,694989.22,2024-01-17T04:27:18
433650828,45475,1561887,262987.47,2021-08-19T04:35:34
705563991,32273,6646105,954130.6,2023-04-15T13:56:33
550707484,96549,1135498,736476.62,2020-08-15T01:11:05
910067727,80976,6806002,580222.77,2024-05-16T09:55:43
382742985,96327,1429698,820974.97,2022-05-13T01:36:52
836411235,92850,4808841,380583.76,2021-11-05T08:04:13
949247518,45022,2148574,130166.74,2021-09-06T10:03:17
163762252,42507,5603685,971699.48,2020-07-21T11:36:02
160313617,74841,4657628,254857.32,2022-12-07T21:24:50
236154899,15884,3447478,225725.43,2023-12-01T05:58:34
228238399,21382,6289090,9922.59,2022-09-09T14:06:53
284633711,72080,4222803,77122.12,2022-06-24T11:07:32
582475978,80976,6806002,801620.43,2021-08-05T01:57:26
610154314,90657,2216528,238942.18,2023-09-15T03:02:57
323130363,21382,5691537,747699.68,2022-02-12T00:19:40
631352324,45475,7100085,236534.47,2024-08-27T00:14:52
431715149,21086,1828169,122702.22,2023-07-21T17:44:33
154241499,21382,7868852,299343.89,2022-06-02T01:51:15
470569888,91581,7236334,565106.8,2022-04-06T01:03:43
349174149,70147,9677334,963395.97,2020-11-22T20:00:50
477562400,91581,7236334,914476.17,2020-08-08T18:01:27
819468993,72080,2184161,355969.19,2021-10-11T18:24:52
416349490,21086,3164387,618052.74,2022-04-14T04:20:36
634293758,13720,3440701,50976.72,2023-08-12T06:13:37
878818096,96327,1941851,698461.37,2023-10-04T16:03:20
506167472,80976,6806002,131788.03,2022-03-06T20:30:16
114092865,21086,5130256,317077.06,2020-11-08T03:16:03
299263739,91982,5490355,424073.31,2021-05-16T04:50:21
405270565,73357,2798441,682887.12,2022-10-10T00:54:53
189978609,25303,3847334,80440.01,2024-09-15T04:17:38
847466380,19073,4695994,95874.19,2020-09-03T19:27:37
819881246,96549,5227458,527797.43,2023-07-19T23:56:55
262750644,46644,4429334,886957.36,2020-01-14T19:10:27
362208198,13720,6352513,982300.76,2022-04-17T13:07:35
536079558,73357,2798441,589635.57,2023-10-07T22:30:00
759125185,72080,8568941,31613.8,2024-04-05T06:15:25
440784296,19073,2368740,436391.1,2020-07-10T17:46:49
797661958,30281,5384355,858527.35,2022-03-07T23:50:39
571541494,80976,6806002,392680.32,2020-01-08T20:09:46
134788031,73357,2798441,368753.81,2021-11-09T20:20:12
464583157,21086,2418764,149042.73,2024-03-15T07:30:56
894426310,46644,5267580,412192.84,2022-07-06T11:15:56
155826801,42507,2643499,459793.29,2022-08-21T22:58:11
365870500,42507,5177281,653972.56,2024-12-14T08:09:05
678750348,56164,8092885,474373.14,2021-11-04T11:36:28
569368946,92599,4227656,249486.46,2021-04-19T03:07:37
691284967,56164,6231278,28673.12,2022-11-10T23:42:50
101292597,78581,2647521,52316.65,2020-06-09T16:03:17
733868779,25303,9820584,804162.4,2023-08-13T02:50:23
680330579,32273,6646105,419121.15,2023-06-20T00:16:29
694426303,25303,3847334,377983.49,2024-06-11T17:55:18
849690881,73357,9538519,108598.84,2021-10-07T06:48:40
947754658,15884,1255736,614472.48,2023-02-06T06:37:53
507009797,96549,8641139,168625.37,2022-11-12T16:24:01
836748886,92410,8222551,377007.07,2024-09-02T20:01:40
500408195,42507,6003924,21780.93,2024-08-28T06:00:08
970881635,42507,8815146,237809.86,2024-10-27T15:39:26
889747967,92599,6387592,452221.48,2020-01-21T11:02:15
138579267,92850,1095763,22115.64,2023-10-28T18:13:31
843130971,14895,7910843,771194.63,2024-08-03T21:44:40
115118777,46644,4149122,776205.01,2023-06-13T12:11:09
548533204,45475,4108275,998468.71,2021-06-06T20:34:06
405342711,96549,6145637,683656.94,2021-03-13T18:20:22
698611595,67261,3445951,563117.76,2023-04-20T22:14:23
350803635,79457,1043164,514449.32,2021-06-01T20:44:38
497840347,71300,8089786,127453.09,2023-02-25T20:15:45
136321479,92410,6025152,961547.89,2020-03-16T17:54:20
828439493,56164,6231278,299743.51,2021-02-04T01:46:18
969613810,78581,5585286,619532.04,2021-03-20T16:14:39
507485262,45022,5416195,785200.44,2022-10-11T18:08:54
583087760,67261,8019535,744885.72,2023-02-22T18:06:22
357659137,71300,2438122,121621.17,2020-03-06T02:38:31
115658327,96549,3630131,546757.32,2024-12-06T01:39:46
987306172,46644,4429334,581564.55,2022-07-16T20:22:51
449602967,92850,8790591,379019.65,2024-10-02T23:16:03
451052464,18356,2369672,48216.76,2021-02-05T04:46:25
395361966,18356,1284106,185504.9,2021-05-11T06:55:21
569055335,56164,4388398,450587.83,2021-08-22T01:08:18
408677726,32997,5858165,470299.49,2022-12-17T17:36:48
505049398,91581,1750996,569363.21,2021-11-03T16:06:29
385875136,72080,5169719,229633.93,2022-01-26T18:44:33
774872950,92410,6426293,565164.83,2023-02-15T21:52:03
266089422,25303,5132779,378648.94,2024-01-13T01:13:57
343409414,91982,2221461,131240.22,2021-02-23T06:04:22
589821528,78581,2541868,86210.25,2022-03-25T16:38:16
102319957,18356,1284106,256036.83,2022-04-15T16:32:35
649681480,90657,1432575,549715.57,2021-04-24T04:04:16
274766280,21086,1951254,962813.25,2024-01-08T17:37:46
500388781,92599,8150376,707456.56,2021-07-17T06:46:52
434732051,32273,6646105,299428.95,2023-08-27T00:33:30
889961171,78581,6822420,28321.91,2021-11-08T12:33:17
209743832,98680,1825935,743754.39,2023-02-26T17:33:34
556913798,92599,9466146,820724.41,2020-07-01T11:49:19
275504360,80976,6806002,325834.96,2022-06-09T00:27:02
832439170,79457,1009098,297886.53,2021-08-07T16:15:02
332294504,72080,1302085,490162.3,2020-07-27T03:35:05
103559552,92850,6484381,766416.99,2020-02-21T21:04:10
705708759,45022,9459556,478470.41,2024-04-26T11:40:48
350553977,30281,3903447,482865.09,2021-12-01T22:40:58
795306765,73357,9538519,805644.34,2020-01-23T14:32:05
926653633,32997,3234067,436187.4,2022-07-01T03:41:05
601210956,45022,5416195,559402.85,2020-06-26T03:40:39
253397458,98680,3791085,678227.95,2022-05-18T04:04:35
122832271,92599,4227656,697329.96,2023-11-10T21:52:21
527469534,14895,7910843,569689.77,2021-04-23T03:06:16
445620986,73357,2798441,616762.51,2024-09-05T09:19:53
969388525,18356,1284106,106385.18,2024-09-01T22:49:18
496299484,96549,1135498,269103.46,2024-04-24T13:30:45
229810551,72080,9509631,193386.7,2020-02-14T08:35:55
918656820,91581,6369356,149276.86,2021-05-15T00:00:04
154032737,51847,4557994,414620.49,2020-05-08T10:07:08
684946875,21382,5296596,377129.6,2020-08-24T03:24:08
234699649,67261,8398855,555367.75,2022-10-23T18:26:33
508375802,18356,7187024,941699.83,2023-10-25T00:13:21
736025668,45022,9895153,247761.73,2022-06-07T12:42:43
769506413,51847,4557994,706835.1,2021-06-08T01:35:33
140076623,32997,1999874,12496.12,2023-02-23T12:23:46
298480002,71300,2438122,650993.78,2024-03-02T18:04:36
149921093,56164,4388398,888413.64,2020-10-27T20:33:43
850179276,42507,9066499,357570.18,2022-12-08T15:51:39
619128489,98680,8664921,435.25,2022-04-11T08:44:34
790557545,30281,1675210,243896.42,2022-11-12T06:46:10
449778948,92850,2292388,577493.73,2020-12-08T21:31:49
181892059,25303,5132779,96518.75,2023-08-02T02:07:51
898651083,25303,9820584,139420.87,2020-03-07T06:12:11
305884087,45022,6851938,632982.58,2022-12-01T23:15:31
509859106,30281,5922716,835699.04,2023-06-04T14:17:37
998424671,72080,2184161,875287.5,2020-11-26T06:45:06
636559203,74841,4657628,829324.24,2023-08-01T05:23:18
927211497,91581,6369356,658755.33,2022-12-23T13:36:38
178233317,71300,4420898,678636.56,2020-04-12T18:30:10
358685461,98680,1969839,618231.37,2022-09-08T08:59:56
132184033,90657,1432575,743925.01,2021-05-03T00:41:30
326927332,45022,2148574,312692.34,2021-01-18T05:42:18
803693874,15884,1255736,533782.08,2022-06-10T15:06:11
626965325,91581,6369356,79939.86,2024-05-11T00:05:12
620323435,78581,2647521,492186.95,2021-01-11T17:51:14
692693026,51847,4557994,829650.57,2020-02-15T23:43:28
665258319,74841,5953928,825287.3,2024-03-01T15:08:13
729529580,46644,4429334,398302.35,2024-09-22T12:19:53
405574748,78581,6394801,900692.5,2020-11-10T20:34:12
608265723,70147,7270324,391843.45,2023-10-16T18:54:12
372736135,67261,3205358,831077.33,2021-04-17T01:43:18
190671602,73357,2798441,761123.23,2024-11-07T19:43:32
146135075,32997,3114068,505158.86,2021-12-28T23:39:47
671328039,73357,2798441,371372.66,2024-12-16T03:18:37
321617982,45022,9459556,813010.59,2021-09-07T18:20:25
790945673,98680,4460708,179928.95,2022-10-24T20:46:05
538080781,51847,4557994,194330.6,2022-08-14T21:40:06
310015713,98680,3791085,961305.59,2023-02-12T09:05:08
904222835,98680,3297416,586191.86,2022-03-12T13:03:33
516901710,13720,6352513,752083.06,2023-11-17T05:45:57
886058937,96327,1516219,831120.65,2022-04-03T06:54:16
650762753,45022,9459556,825791.86,2023-04-20T08:34:01
681833445,15884,3818553,145476.85,2023-07-17T20:39:45
977277131,46644,4149122,558752.1,2023-01-16T21:04:04
434693615,14895,7910843,162597.7,2022-08-03T03:17:38
485567479,19073,4695994,886845.24,2021-12-02T04:08:11
283115143,45022,9895153,898222.77,2022-08-27T07:41:00
849964476,90657,8734521,51358.68,2023-03-17T10:53:19
428815610,32997,6438984,816519.64,2020-01-28T19:05:04
503091086,90657,2216528,425423.44,2021-06-25T08:09:08
559391439,46644,1213207,570466.8,2020-08-23T09:17:30
218389236,73357,5038904,656568.84,2022-05-21T21:23:41
961369130,45475,1553211,555602.79,2024-02-26T11:13:53
693352479,21086,1096394,375168.34,2020-04-11T21:45:46
847151608,14895,7910843,240707.2,2021-03-10T05:02:11
861846914,78581,9025446,297265.75,2023-06-17T03:43:03
259931543,92850,6338890,571367.71,2022-01-27T04:18:26
819272277,92850,7430615,18899.88,2020-11-11T15:03:35
546550684,13720,6352513,812338.34,2023-03-05T04:50:39
889479530,80976,6806002,354506.38,2020-07-24T05:23:18
476486457,92599,8423945,443179.77,2022-01-13T23:06:46
835495019,13720,6352513,446262.38,2021-02-05T05:33:47
913496046,78581,2647521,29919.0,2022-08-09T14:16:14
212921923,92599,8423945,945861.28,2024-01-06T05:31:32
445416393,80976,6806002,908373.65,2021-10-24T05:45:55
421865387,25303,4669996,462209.23,2022-07-28T02:29:10
786388211,18356,7187024,626647.75,2020-01-06T10:13:06
835671662,78581,2541868,35249.48,2022-07-02T19:37:32
505887020,18356,7187024,757447.63,2020-07-15T09:05:04
858682833,72080,1302085,105515.64,2021-05-27T18:09:19
128550170,42507,2227385,467255.43,2020-08-04T00:27:06
731116385,92599,8150376,308141.97,2021-09-14T09:10:49
571189214,91982,9509682,796944.71,2023-02-04T22:29:26
757592998,21382,3050144,393947.35,2020-11-08T23:10:08
702743824,92410,7768298,736211.72,2024-08-06T02:18:30
221410638,71300,8089786,960514.47,2022-08-10T08:26:44
871968455,79457,3196511,413103.82,2024-10-22T22:21:27
395404647,92599,6387592,161253.35,2022-04-25T17:26:29
341276609,42507,2643499,275918.35,2024-10-02T14:06:03
246810422,18356,7187024,196310.04,2021-01-03T10:35:14
368060712,79457,6793166,491609.57,2021-07-01T18:42:50
150970516,71300,4420898,48340.13,2020-06-13T19:14:18
714314500,72080,6533002,696865.35,2020-08-12T00:00:13
120142960,92410,6025152,314673.94,2023-08-17T22:23:47
343401034,74841,5953928,942110.75,2023-02-15T07:10:05
795556978,14895,7910843,243150.45,2022-08-10T02:34:31
638053235,72080,8568941,171903.88,2021-10-13T21:58:47
220284217,45022,2148574,177972.31,2020-08-27T21:21:28
246831178,46644,4149122,122325.22,2024-01-10T23:57:40
262087666,92850,4808841,873373.97,2020-09-27T14:33:01
456146096,71300,7217524,488919.15,2024-02-27T21:00:35
736591779,46644,5267580,845167.64,2023-08-10T20:14:23
118446703,73357,2798441,157473.59,2022-07-23T08:14:47
274069212,32997,8209457,895803.76,2021-03-14T22:38:38
735234431,14895,7910843,169012.47,2022-11-23T13:25:01
547624524,18356,2369672,58026.89,2024-05-13T19:32:39
185748799,70147,1055487,193176.11,2024-07-25T02:14:36
798030885,80976,6806002,100691.36,2023-07-06T23:24:26
104029782,70147,9677334,879717.19,2022-10-06T03:16:47
376536736,96549,8065096,581113.41,2021-04-25T18:34:46
659888620,80976,6806002,783683.5,2022-01-16T09:27:02
511482732,32997,5858165,675651.08,2024-11-07T06:58:28
336018277,45022,5416195,463087.76,2022-11-25T12:45:58
662927413,90657,8221677,705675.38,2024-08-08T13:35:07
792477736,18356,7187024,556764.81,2020-09-05T17:25:38
400863007,98680,1969839,737333.41,2020-02-01T00:19:43
975710365,96327,7398169,604010.16,2020-09-08T17:13:24
727004836,79457,8950520,386279.28,2020-01-08T07:14:46
892656507,46644,5267580,200832.3,2022-07-22T19:39:12
945948676,21382,6289090,737509.91,2023-03-12T17:05:05
570238178,13720,3440701,510419.62,2021-10-20T14:03:47
390602448,73357,2798441,55918.37,2023-11-05T04:05:13
276169933,92410,6025152,112258.89,2022-02-11T23:43:29
709137939,14895,7910843,678556.33,2023-04-11T20:07:07
145299499,92599,9466146,943088.64,2024-09-12T22:05:12
307708431,19073,2368740,311304.99,2022-01-07T04:00:12
421163155,25303,4669996,300887.52,2023-01-02T12:14:09
600611830,67261,5750085,525033.8,2020-01-26T19:02:21
922001993,74841,2394544,855622.12,2023-03-07T11:20:16
416610920,91982,4239436,667349.25,2023-03-10T20:19:52
564627774,51847,4557994,706624.69,2023-01-16T18:27:05
369167622,72080,6041847,188779.28,2024-05-01T10:27:31
656890801,42507,9066499,11647.33,2024-01-28T02:23:34
237738696,42507,9066499,404587.95,2024-07-02T22:07:19
997871697,21382,7868852,726568.08,2020-12-11T17:54:21
654477635,72080,9042288,866161.14,2023-10-17T03:55:02
638106127,92410,1473420,195504.45,2020-02-17T00:46:30
176956208,96327,7398169,268845.22,2022-11-08T07:39:02
567556485,56164,8092885,517327.3,2023-06-28T15:36:35
399259267,19073,9795380,607521.52,2021-11-23T09:29:36
625776199,71300,7217524,907654.59,2022-11-26T09:05:04
579640535,45022,6851938,754838.8,2021-09-04T11:20:23
963986572,21086,3238651,202391.94,2024-06-09T16:34:59
121208157,45475,8226627,555659.44,2024-03-22T19:59:07
785801039,13720,3440701,759215.27,2022-10-18T03:30:42
769656332,30281,3903447,959721.14,2021-04-17T11:54:10
749372771,32273,4778047,524190.22,2022-02-14T18:04:06
930350297,51847,4557994,939125.34,2024-07-13T09:18:11
205292446,80976,6806002,306675.61,2024-07-27T16:54:30
275400221,91581,3942483,648374.08,2024-05-07T02:33:31
112508773,80976,6806002,763606.05,2021-08-18T21:46:38
976610353,90657,2216528,111487.41,2020-08-23T11:24:13
404004096,67261,8883469,774411.52,2021-08-12T19:32:09
254801950,96549,7924721,294267.43,2023-09-28T06:35:28
168199817,21382,3769042,253831.12,2022-10-24T06:15:32
769962830,79457,1096049,975306.73,2024-10-17T04:25:20
206654465,19073,2368740,931903.91,2023-12-06T04:01:12
934401920,21382,6036305,549406.03,2024-05-27T12:08:11
612649705,13720,6352513,955635.89,2021-12-18T01:02:25
752616287,74841,5953928,348844.68,2021-07-06T20:59:19
804211947,72080,8512831,804631.05,2020-05-10T21:44:17
972723625,56164,8092885,916859.77,2021-04-10T02:06:45
752605794,96327,7398169,182202.37,2021-09-20T12:25:28
997200470,92850,6338890,611867.23,2023-03-15T09:39:47
321335530,72080,7395391,344381.02,2022-06-06T09:39:32
865344748,21382,5691537,610710.53,2020-06-21T21:57:53
135273628,13720,6352513,369560.98,2022-01-10T13:14:13
374878115,25303,5132779,838236.08,2022-04-23T13:34:57
564788351,30281,2616652,957391.99,2022-11-06T18:48:37
172427032,25303,5132779,822018.6,2020-07-25T01:35:01
436113508,71300,8089786,182250.35,2024-02-06T13:59:50
630030452,80976,6806002,805142.3,2020-10-11T15:39:21
328655509,46644,5193321,11120.8,2023-05-10T19:50:25
896657842,51847,4557994,315205.04,2024-03-03T02:30:28
164134776,45475,5479442,947444.52,2023-03-09T18:04:46
566351799,90657,8734521,647541.95,2023-11-11T21:22:51
930565211,78581,7487604,694055.91,2024-01-03T17:42:36
975463195,71300,7287041,407848.4,2022-04-03T16:44:23
